,tweet,hs_label,label
5281,😷التاق كميه من الليبراليه والشيعه والاخونجيه والمتجنسات نفسهم الي كانوا هم خلف مقطع بايع  بايع  راعي الكليجا,,3.0
14194,كل وحدة تمدح فيه وتصوره وتتغزلحابة وانا اقولك انتي رخيصة انتي ولا شي انتي غير متربية اخلاقيا ولا فيك ذرة عدم خوف حتى من الله وحياء راضية عن نفسك تركضين وراء  بايع  الكليجا ‼ وتصوريه او غيره url ؟ ؟!! مدري كيف حياتك وعيشتك والى اي  مرحلة من المهانة وصلتي يابنت  ﷲ يهدينا ولا يبلينا,,5.0
5370,اغار من قد ايش!! عشانها امي تزوجت امريكي! يعني من قال اني اتمنى الزواج امريكي وبموت فيهم لو ما اتزوجهم!! وش ابي بالخبلان ما اتشرف بالامريكان اصلا ولا راح يشرفوني ابي اتزوج منهم 😷😷,,1.0
11321,شفت فيديو كيف البنات مجتمعات ويصارخوا👎🏼 والرجال تلثم وتفشل. وربي شيييي يفشل.   استحيت وانا مالي دخل🤦🏻‍♀️💔مخفات راح الحياء!   ترا. جمال الانثى بثقلها وحياها 👌 #بايع_الكليجا,HS6,5.0
5113,  البنات امباع🐑🐏🐐,HS6,5.0
1467,مادمت تحمل ذات الصفات فانت من فصيلة الذبابيه والترقيه في حثيليات واهم شي القبيله تكون ذباباويه 😷,,1.0
3024,حتى الشعب اتوقع ان يحتاج تعقيم 😷 ملينا من هالنظام الزفر.. 😁 😂,,4.0
11416,😀😀😁😂😃😄😅😆😙😚☺🤗🙄😋🤑🙃وجيه أعشقها 👆❤💔وجيه اكرهها 👇🙁😣😯😷😥😐😑🤒🤕😤😠😡😧😵😳🤐,NOT_HS,0.0
326,ليليان بنتي lilane daoud ودنك ودنك يا حفيدة صهيون ايوه كدة 👂ودنك ودن  ديقربي كده ايوه كده ايوه... قربي كمان مني ك ها …,,2.0
5833, يعاين؟ حبيبي روحي عند الابل والنياق يلعن ام اللهجة الخرا 😷 فوق ما انك سايقة الشرف علينا لهجتك طيز !! 😭😭😷,HS1,1.0
1914, 😂😂😂😂👊👊 فضحتينا ياست الاوبرا غير والباليه شي ثاني الاوبرا للغنا والموسيقى والباليه هوا اللي قلتيه 😂👊,NOT_HS,0.0
14697, • بايع السمك  بياع الكليجا الحمد • لله الذي عافنا ممن ابتلاه قسم قسم بالله قلة ادب ومافيه حيا حتى للبنت راحت الهيبه خلاص الشرهه عليتس والله على اهاليكن يالمسترجلات 👎🏻,,5.0
3810,user مش لجان دول يامتخلفهدول مصريين وطنيين يعرفون قيمه بلدهم وخطوره المرحله التي هيا تمر بهاواذا كانت عقولهم مهتريه كما كنتي تقولين الان فهذا رايك الذي لاقيمه له ابدا علي الاطلاق لقد تم طردك لان الاف المصريين يعلمون انكي تعملين ضمن اجنده قذره الهدف منها زعزعه امن واستقرار وترتيب اوضاع مصر مصرحتي اسالي كلاب الفتنه قناه العربي👊,,3.0
5366,#بايع_الكليجاالله ياخذكم ي بنات خلوني اترزق الله    من اليوم ورايح اي بنت تصورني راح ارفع عليها قضية تحرش 😡💔,NOT_HS,0.0
8721, المشكلة موب في الاسم الطامه الكبرى كاتب مهندس هال 🐕,NOT_HS,0.0
4949,هادو من المرتزقة من بعض اتباع حماس والاخوان والدواعش والبقية مع مع الخيل ياشقرا 😠😠😠😠😠😠,,3.0
6045, ايش قصدكم باراضي صلاله وين اراضينا للحين ماتوزعت 😡,NOT_HS,0.0
11265, انت بايع  اكل الكليجاالى الى اين... ؟ عيب الي جالس يصير والله المستعان 💔للاسف المواضيع هذي التافهه و قله الادب صارت كثيرة للاسف في مجتمعنا 👎🏻ماقول بس غير الله كريم يهدي الجميع.,,4.0
3300,هيية و كبار العلماء المنافقين الحمدلله والشكر انو اهلي ماسمعو كلامكم وحرقو الصور زي باقي الناس الناس حسبي ، الله عليه ناس كثير قالو حرقو صور وذكريات حلوه عشان كلامكم واخر مرا شي تتصورو سلفي😤💔,,4.0
3486,اكره اني اجوع الصبح لاني اكره افطر ولان اكره اقوم اسوي شي اههه بس🔪💔,NOT_HS,0.0
3499,  كل سنه وانتو طيبن وعيد سعيد عليكم وعلى الامه الاسلاميه وكل سنه وانتو اقرب الى ربنا😍🐑🐑🕋 ,NOT_HS,0.0
9924,  #ريتويت👑💅📞💋❤👙🔥👅👠🔥🔥🔥احححح لو عجبك سوي #ريتويت ,NOT_HS,0.0
14239,تو صار شي يطلعلي ف كل مكااان 😑🔪 مشفوحاات مو معقوله شايفين خير,,5.0
6745,دايلر اتفه يوتيوبر شركه و دي ديوان اتفه شركه ‼ 😒 ‼ حسبي الله ونعم الوكيل ‼ user 😞😡,,4.0
3065,يالله كويس الله يرزقهاجل لو تم التخلي عن الباعه في البوفيهات والمخابز وغيرها ووظفوا مثل هذا؟تتوقعون مين اكثر ناس بتشتري منهم👎🏼🤣 #بائع_الكليجا,NOT_HS,0.0
13841,#بايع_الكليجامن كثر ما تطلع لي مقاطع ذا الانسان ف تويتر و اكسبلور الاستقرام و الواتس والسناب لين صارت تجيني ف أحلامي حسبي الله عليكمخلو الرجال ف حاله استحوا يا بنات 🐮👋👋,HS6,5.0
1672, يارجال انا ماتقبلت اي شي منهم 😷,NOT_HS,0.0
11887,حركات كفار والله 😷,,2.0
2008,  *اكبر غلطه ممكن تسويها بحياتك انك توضح لاحد قد ايش هو يعني لك ويشوف نفسهه عليككك👌.👣اي والله 👎🏼,NOT_HS,0.0
11190, هذا سباركل ، صادقنا بعض لانن نفس المزاجيه والحده بطبع  🐕🤦🏼‍♀️💔 ,NOT_HS,0.0
12994, خلاص عاد 😷,NOT_HS,0.0
14762,ياخي حقين السحلية و البناتي خلاص خربوا الجو😷,,5.0
7553, شموخ يا شموخ🔪 ,NOT_HS,0.0
4225,اسم الولد ولد الكبير : شيخ دلوع 👶 الامالبنت الصغيرة : دلوعة الابالوسط : تيس يهودي من بني قريضه🐸💔 😂هههههههههههههههههه ( كل واحد يرجع يكتب ايش اخر ترتيب ن …,,2.0
14171,user حسبي الله فشلتوووونا حسستوني ماعمركم عمركم شفتو احد يقول حلوو ☹مسخره والله العظيم ماعاد بقي في حيا الرجال استحى وانت وقحات حطو نفسكم مو مكان حرمتوو يا قوم تافهات 😡😡 😡  بايع  الكليجا,,5.0
3571, صلاه  الجنازه الجماعيه  القادمه  user انتحسيبكم ربي ياهل الضيقة الكابة.. ياخي ربي خلقنا واحيانا ومنحنا مقومات الحياة.. وانتم بعد تبونا نموت في كل الهاش تاق اسمه موت وقبر... 😳 ( بشر ولا ملايكة تنفر ) وانتم كل ها اساليب التنفير استخدمتموها.. كفاية قطع 👊🏻👊🏻,,2.0
11110, وانا لما اكشخ احسب خلاص ما حد مثلي اخر شي ثوب وعطر 🚶🏼‍♂️😤,NOT_HS,0.0
13040,ااه والله. العظيم ياررررررررراجل. طيب وقوات دوله سوريا الديموقراطيه الارهابيه. المسلحه دي اسمها ايه ، ماهي امريكيه. دي ولا ايه. 👎👎👎👎👎👎👎👎,,1.0
9513,احلى حاجة هنا في الشقة ان مفيش حاجة بتعطلنا عن الاكل لا مذاكرة ولا نوم ولا غيره مفيش ادنى اعتراض حتى 😂😂😂👊,NOT_HS,0.0
10738," شوف من يحاربني إذا فضحت هذه الحسابات الإستخباراتية ""التي تنشر العنصرية والفتنة في بلادنا ""معرف أخونجي ارهابي من جماعة تنظيم القاعدة فرع النصرة ينتحل اسم مرأة سعودية ..!!الخلااا يا كلب 👞==========Ccسجل يا طراد 🙂 #هويه_الحجاز #الحجاز_السعودي ",HS3,3.0
7002,#بايع_الكليجا تراه وصل الترند من الاستنكار اللي نشوفه مو لجماله 🤨بس انا الان لو اشتهي كليجا صدق😢😬كيف اقول اني مشتهيه كليجا اخاف الحب يزعل عليه  😂😂😂😂 خربتوا عليه 😪 لازم اطلع اسم ثاني للكليجا 😤😂,NOT_HS,0.0
8992, اكل زقي ياخروف رؤى الصبان 🖕🏻,NOT_HS,0.0
483, امحق منشن 🤦🏻‍♀️👊🏼😤,NOT_HS,0.0
4577,جايتني وحده تقول كيف اعرف اذا انا ملحده والا لا خييييير وش شايفتني بنت ابليس  حسبي الله 😡,HS3,3.0
2712, كفو عليج 😂😂👊🏻,NOT_HS,0.0
13874,فيديو.. ماقدر اقول جميل وموثر قد ماهو مولم.. 💔 وللاسف رسخوا ببالنا انهم ناس همج دين ومايعرفون الا الا الحرب والدمار.. وان ترامب الامريكي البيت الابيض هو المنقذ.. 😤..,,1.0
7029, أستغفرالله قرف 🤢الحياء معدوم مابقى غير تصور الفراش يارب سترك,NOT_HS,0.0
186,طوبه 😂😂👊 ,NOT_HS,0.0
6530, لا ماراح للي يستاهل ،انا اتعب وغيري يستانس ليش 👊🏻🙂,NOT_HS,0.0
12555, قليلا من الحياء ياناس😠,NOT_HS,0.0
11915, الناس اتغير في تويتر يامود انت بتكلمهم بنيه سليمه وبعدين يطلعوا من غير سليمه دي خالص خد نصيحه من طنط نور بلاش تأمن لاي حد الان سليمه بقت 😡,NOT_HS,0.0
14232,راعي الكليجا طالب الستر والدين والرزق والله يعينه على هالنوعيات اللي فالثانويه بنات مراهقات وحتى لو ما شافوا حبة قطاوه تبيع يصوروها لاحياء له ولاشيمه👎🏻  تتزوجين بايع  الكليجا,,5.0
4829,#بايع_الكليجايـا أمَّـةً ضَحـكَت مـن جَهلهـا الأُمَمُ👊🏽,HS1,1.0
10553,في سالفه سخيفه سخيفة وقناة اسخف 👎🏼👎🏼,,4.0
11092,اغبى انسانة شفتها والله في حياتي.. url طريق اسراييل والقدس مش من سيناء يا ستين حيوانة.. حتى لما قامت الثورة وفتحت الحدود وفي نصف عام حكم الاراجوز مرسي ارسل لبيريز بكلمة ارحل عزيزي.. حنا لا شفنا دواعش قتلوا او يهود ولا شفناهم حرروا ارض القدس يا حمير. 😂بخصوص الجيش المصري فهو يدافع ويدافع عن ارضه وشعبه فلسطين يا وسخة 😷,,2.0
13262,  الأخوات نوعين، واحدة هادئة في نومتها، وهو صنف نادر والنوع الآخر كأنها تمارس الكونفو وهي نائمة 🐸 ,NOT_HS,0.0
