,tweet,off_label,label
1216,فقط من الكويت الممحونين والممحونات  😎👊🏻#توب #فحل #موجب #بوتوم #سالب #خنيث #جنس #جنوس #فرخ #محلوه #نيج #نياجه #مص #لحس #عير #زب #طيز #مكوه #ممحون #مشتهي #عم #عنيف #عنف #مطيع #سكس #الجهراء #العاشرة #الكويت #الرابعة #سادي #حنان #ضعيف #مجسم #متين #انحراف,OFF,1.0
131,غالبيتكم عملاء لذا الاحتلال جاثم فوق رؤوسكم😡👎 ,OFF,1.0
1989, تكفى ي مزيونن👊,NOT_OFF,0.0
8477,حتى اغنيتي المُفضلة اللي ساعات اتحمس معها وارقص بوضعية الجلوس ماعاد اقدر ارقصها 😠.,NOT_OFF,0.0
9539, من بايع السمك  الكليجاوباقي تقولوا والله حنا خفيفين والله الخفيفين انتم كم لك اكثر اسبوع خاقين جعلكم العمى 🖕🏻🙄,,1.0
9612,والله مافيه ناس مسعورين زي ذا العيال ,,1.0
9061,تفكيركم وسخ جدا 👊🏻,,1.0
8968,الماتش ممللل وبيتبارد جامد انا شخصيا زهقت منه😡,,1.0
2468, انقلعي انتي وههههي 😡💔💔,OFF,1.0
2782,شفت فيديو كيف البنات مجتمعات ويصارخوا👎🏼 والرجال تلثم وتفشل. وربي شيييي يفشل.   استحيت وانا مالي دخل🤦🏻‍♀️💔مخفات راح الحياء!   ترا. جمال الانثى بثقلها وحياها 👌 #بايع_الكليجا,OFF,1.0
6260, معقوووووول 🤔🤔🤔فخ😡,NOT_OFF,0.0
2723, توا هدا سؤال قناة وسؤال صبح صباح الفقر نزلو شيء الناس تستفيد منا 👊,OFF,1.0
3175, رجعووووووووه انتم تلعبون بالنعمه ايترك دياز بهذي الفتره الصعبه والحاسمة والمصيبه العاهات ليتها تسترجل بالملعب لاروح لا اصرار وتلومونه💔💔😩😩😤,OFF,1.0
420, ماادري وش اعلق!!لهدرجه اهلكم شيون.. !!اول ماتشوفون واحد ع قولتكم جميل تجيكم الشهقه!!الحمدلله الذي عفانا بس🙄😷,NOT_OFF,0.0
1137, ماضيعت البنات يوم تاخذ وحده ترقص بالشارع .. وععع على التفكير المنحدر و المذله اللي عايشينها😷,OFF,1.0
5666,من عليه 😡😡😡😡 ,NOT_OFF,0.0
6367,  اقل حاجه يكون احترام مافي انسانه ترضى في الوظائف الرخيصة ولا فيها امان وظيفي ولا امان مجتمعي 😷نقلك جميل جدا 🌸,NOT_OFF,0.0
1836, 🤢كلام تعسفي بس اللي اعرفو انو النوعية هاذي البنت تجي تربيه وتربي اهلو,OFF,1.0
10634,ياخيي يععع يععع احس كمية كل القرف والقهر لما اشوف سنابات البنات والتميلح ,,1.0
2093,  الطرحه شكل والعبايه شكل. اختيارك للشامبو العبايات 👎🏻,NOT_OFF,0.0
10835,اي نوع من الحمار مسوي الهاشتاغ هههههه ووصله ؟ للمسوولين ؟ ؟ كل هاشتاغ هو مسويه نفسه ومسوي عمره ذاك البطل!! هو قاعد يسوي ماركتنغ لنفسه ويضحك على ظهرها! وثاني يوم حد غير رايه هههههه ، المثل يقول العنز تيس ماتشوف ,,1.0
3755,عادي راسلها اخوي البقاله من ١:٥٠وسسسحب علي لحد الان ماجاء لا واللي يغبن اديته فلوس غداء له 😩👊🏻👊🏻👊🏻الحق علي تعال بس 👊🏻👊🏻😤😤,NOT_OFF,0.0
4200,  أصيب حمد وابنه تميم بمرض مرض جنون البقر اللهم  احمينا منه🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂🐂,OFF,1.0
8628, مععععععع 🐏🐑,NOT_OFF,0.0
7218,#بايع_الكليجا مجتمع نسوي شهواني 👎🏼,OFF,1.0
9571,يومك قبل يومي مو كذا اسمع النصيحه فقعوا مخك 😡😡   اي صلاه  صلاة الجنازه  القادمه  انت,,1.0
4145, ملي بتفاهم معه👊👊,NOT_OFF,0.0
186,  لما تكون بتتفرج ع الماتش وامك تقولك هات قناه زي الوان😂😎👊 ,NOT_OFF,0.0
1884,#رحاال😡متى يتعظون ,NOT_OFF,0.0
1764, دوووبه 🔪😂🐝,NOT_OFF,0.0
9603,عم بتعنصر عليكي بكيفي ، عندك مانع ؟ 😡👊🏻,,1.0
3709,#بايع_الكليجا نظراته بكل الصور والمقاطع نظرات واحد قرفان من الوضع الله يعينه😷,NOT_OFF,0.0
5578,  الكتشب 🤢والفروله 🤦‍♀️,NOT_OFF,0.0
7628,  تقريباا أنا گنت بمد ايدي في الزبالهه وبطلع نآأس وبقول عليهم صحآأبي 😂😂🐸💔,OFF,1.0
10399,الهندي قاعد يثبت للمعزب  ان الخروف الي 🐑صار صديقه عشان يعرف ما يذبحه 😂,,1.0
1418, مش خايفة 👊👊👊هههههههه,NOT_OFF,0.0
4767,رجعت حليمة لعادتها القديمة قال ايش قال ريدوت 🤦🏿‍♂️الحمدالله المقطع موثق  فكني من الاغبياء واسالتهم الان 😷🤮,OFF,1.0
6328, ازغبوه مانبيه 😂🖕🏽👌🏻,NOT_OFF,0.0
10846,بط حسبي الله ع راسك وراس شله محمد حسب الله كلهم 👊🏼😒👐,,1.0
1928,اليوم هناك من هوا فرحان و هناك من هوا زعلان رب ايفرج على الغلبان .دانا غلبان على قولة عادل امام ..😣😣,NOT_OFF,0.0
1795,لبسلكم البدله ياولاد 🐕 ,NOT_OFF,0.0
7061, من جد يفشلون و ربي 👎🏻,NOT_OFF,0.0
1336,"  سخيف ينقل سالفة سخيف ممزوجة بشوية كذب للبيع .. وسيشتريها ال ""امبييييع"" 🐑🐑🐑 ",OFF,1.0
2174,  ميزة المرأه إنها على طول تسامح ☝🏻بس عيبها إنها كل دقيقتين تذكرك إنها سامحتك 😡😭,NOT_OFF,0.0
5445,  ابراءً للذمه ..كل اللي جبت لهم ماء وأنا صغير ترآني شارب منه .. لا وكنت احط اصبعي اقيس درجة البروده .. 🐒🏃,NOT_OFF,0.0
7085,للاسف 😪 اغلب معنفين الهشتاق هم الكادر التعليمي معلمين ومعلمات 👎🏻 ياخسارة التعليم فيكم بس  #افضح_معنفك,OFF,1.0
1661,#بايع_الكليجالابوكم لابو من جمعكم ي قليلين الاصل الرجال استحى من التجمع اللى عنده وانتم لا حياء ولا كراممه ولا شى تتفووووو عليكم وع اشكالكم الوسخخخخه .. 🤮🤫,OFF,1.0
1696, البيب يسمع شيلات😷,NOT_OFF,0.0
8445, دواجن علينا 🐸😹😹,NOT_OFF,0.0
1637, خلاص كذا تعادلنا لعد تعيدونها😂😂👊🏻🌚,NOT_OFF,0.0
5405,شارع الخليج مزبله بعد الاساءه وليس الاحتفال بيوم العيد الوطني 👊👊👊 للي وصخ الشارع بهالصوره المخزيه ،، احتفالاتكم تسود الوجه 👊👊 ,OFF,1.0
5815,#حنا بدو ياجاهلين البداوه تصويري😅✋️🐐🐑🐐🐑🐐 ,OFF,1.0
116, ان كان لك حق انا م كان لك حق بتجي فيكك ي قذر 👊🏽,OFF,1.0
2435,  تعبت وانا اشرحلهم. ان بروفايلك يبي الفتنهبس مااايفهمووووون الله وكيلك👎😡,NOT_OFF,0.0
5778,  اوصخ حركة 😡يوم تنام وتصير البطانية بالعرض بدال الطولتقعد تدبل كلتش لين تضبط 😂هههههههههههههه 😂😂..#قروب_صمتي,OFF,1.0
7438,دراما سلاير صاير زفت مافيه سيرفرات عدله🙂🔪🔪,OFF,1.0
10865,يلا الي يبي اكمل معه المقطع وانا اجلس انيك هلخنيث url يطمر خاص 🖕🏾🖕🏻💦,,1.0
4755, هههههههههههههه😂👊,NOT_OFF,0.0
5599,#السيادة_الجريحةهي من بركات الحضن العربي الذييهرول له مدعي الصلاح واللحمهبين قوسين المنبطحيين المتملقينالذين أعماهم دخان البخور والعطورالخليجي 😠👎#EHS,NOT_OFF,0.0
850,الخاص للخواص والدوس للرخاصالبلوك للخساس👠👠,OFF,1.0
11375,طفش م فيه فيه مبادل ينط هنا 🙄👅 ؟ او سالب 😣☹.,,1.0
5883,  ليت حنا يابنات نسوي كذا لهم 👌المهم الله يكسر يدو من قلب صفع صفعه ربي سابع سما😤,NOT_OFF,0.0
4870,#سعوديه_الاصل_و_المنشافي استفهام بعقلي الحكومة ع ايش تعطي الممرضات السعوديات رواتب كل ما اجي الطواري فاردات مكاويهم ع الكراسي ويقلبوا بجوالاتهم والفلبينيات زي النحل يلفوا ع المرضى .ماتسمع ضحكهم الا اذا جاء خويهم وواوو الكيوت ويبدأو يتميلحوا ويضحكوا😷😝اتفوو,OFF,1.0
7314,سارية السواس من الصباح 🤢,NOT_OFF,0.0
109, فضحتينا👊🏼,OFF,1.0
11223,بوتين  لدغة  قاتلة الاسد  نكد  عليهم  افضح بفيديو😠الافلام المفبركة url من من قبل الغرب والارهابين وعربان الخليج والشرق ليقولوا الغوطة لا تباد على يد الجيش …,,1.0
3844, والله وصدقتي اوفر مره عاد خلاص من صارت هذولي البنات ما عندهن اهل  يخافون عليهن والله قلة تربيه مايعرفون يربون بناتهم  😡😡😡😡😡,OFF,1.0
7041,  الرقم الهاتف المطلوب مغلق او خارج نطاق التغطية الرجاء معاودة الاتصال فيما بعد 😂👊🏻#صخونه لهيج وصخ ,NOT_OFF,0.0
9442,حقيقه اسوء الرجال هو من هو يتحدث👎🏻عن محبوبتنه وتركها للاخرين 😔ليجعل منها فريسه سهله💔💔,,1.0
5112,"  لا ابـالـى لـلـتـافـهـيـن فـفـى الـنـهـايـة يـبـقـون ڪـمـا هـم ولـم اسـمـع يـومـا عـن ڪـلـب "" اعـتــدل ذيـلـه 🐕 ht…",OFF,1.0
2334,خدوا بالكم من لعبة السلايم اللى انتشرت فى ايد اطفالنا ارموها فورااااا🙉 ,NOT_OFF,0.0
5127,شلون اعيد هالصباحيه 💔😣 ,NOT_OFF,0.0
2449,Cc يالله يامتعب شوف لنا حل مع هذا 🤔😔😷 ,NOT_OFF,0.0
7537, احنا م نحب احد احنا نتصدق عليكم وعلى غيركم بالمليارات👌😹👊,NOT_OFF,0.0
4543, منجد الف🤮,NOT_OFF,0.0
4601, وانا رحت فين يااا كلباااهااا ولا نسيتى الهاند الواحده الى مكنا بنخلعها😂😂😂😂💔👊,OFF,1.0
6524,النووم قاعد يتعبني نفسياً 🤦‍♀️🔪,NOT_OFF,0.0
801,#كله_بيتعوض_الالما بتموت مش بتحس انك ميت.. بس اللي حواليك بيتألموا نفس الشئ لما بتكون غبي😠,OFF,1.0
4032,  الخائن حقير وقح وسافل بعد حطيه تحت الجزمه ودوسيه وانتي ماشيه ولايهمشاحد عيني😡✋🏼,OFF,1.0
4673, يالله روح ي فقر طير 🤣🤣😤لا اشوفك ترسل لي 😷😷,OFF,1.0
7698, الدب هذا ماخذن القرارات قدحه من راسه حسبي الله عليك ويارب نشوف عواقب هالقرارات  فيك عاجلاً غير أجل وبإذن الله تنكشف كل الاعيبك 👊🏻,OFF,1.0
4476,بوه طرق مابه رجعه يعني اذا مشينا به مانقدر نرجع ولا نقدر نوقف مابوه طريق غير نكمل حتى لو متعب لين نوصل نهايه ونتعلم من ذا الطريق الزفت ولا عد نمشي به 😤,OFF,1.0
9520,استح 😡 بس وماراح اصير ابلك اعرف انها مزوح,,1.0
3370, نسيت بلبس كمام علشان ماحد يصورني😷,NOT_OFF,0.0
7255, ماتفه من شعبنا الا اعلامنا 😣 تخلف,OFF,1.0
191, معلش يا زاتو كلنا لما بنكون مضايقين مش بنحب نتكلم 😍وهي رخمة اما بتبقي زعلانة 😂👊,NOT_OFF,0.0
7485,اعتقد الترم خذا وجه بزياده خلاص عاد اخلص علينا😤😒,NOT_OFF,0.0
6815,ماركي صحابك اللي موالف تجوز معاهم كامل المغامرات ديالك 👊🚀😀 ,NOT_OFF,0.0
10712,قال لما راح تونس نستضيف كاس العالم مانبي عيال هيلق يحضرون مباريات كاس العالم ☺ وبعدين بشوف ويهك عشان اقولك تفوووو تف عليك وعلى معازيبك 👞👞هذي اقوى نكته ,,1.0
10902,user ههههههههههههههههههههههههههههههههههههههههههههههههههههههه شدعوا م كليتوها واضح انها م تمزح 🙂 المشكله نصهم كانو مسوين قروب تربيه وحركات وهو كلامه كله كله بس سب ، 😷😷 استغفرالله الله لايبلانا ، بس!,,1.0
