tweet,hs_label,label
الرجال بايعالكليجا عاادي جدا لكن عند عقول بعض الرجال البنات مختل فكريا وذوقيا واخلاقيا اللهم اهدي شباب وابناء وبنات المسلمين ربنا اننا لا تواخذنا بما فعله السفهاء منا في بعض الاحيان يظهر جمال الشخص واخلاقه يتعبه ويتعب اهله كان لنا الله في عونه حتى ياتي جيل اخر جيل يفضح حياء بعض البنات 😣,,1.0
 اللـي مــش فــضيلـك لـمـا يفضالڪ متفضلوش 🐸😉✊,NOT_HS,0.0
قسم بالله منقهره من هالحريم الي مجتمعآت حوله عيب عيب عيب يابنت 😡💔💔💔 يارب لا تبلانا يارب 😭 بايعالكليجا,HS6,1.0
 بايعالكليجا حسبي الله عليكن ياكثركن كيف اخذه انا الحييين 🔪🔪🔪,NOT_HS,0.0
هذا انتم العرب دايم مدعوسين في 👞 وهو مايجلب لكم السعادةويريحكم نفسيااما العرب نحن قوم شامخون ك الجبال الشم لا لا نشتري بالمالهذا والله الفرق بين الاحرار والعبيد الذين امثالكم,,1.0
خلك في بلادك ووردك اعتبره وصل 🤮😅,NOT_HS,0.0
حد عاوز حاجه من مصر قبل ما تمشي 🐸😂,NOT_HS,0.0
 افضحمعنفك الصف الاول الابتدائي معلمه سودانية تشد خدودي رغم اني ممتازه هلكتني بالشدوتهددني 🔪 كنت اشوفها بااحلامي 😭,NOT_HS,0.0
اكثر واكتر شي يستفزني بهالحياه العصبيه الى متى هالعقليه بالمجتمع والله لو السلطه بيدي لاسوي محرقه واقول لهم مثل مايفعله هتلر باليهود 👞👞,,1.0
انا اخر مره هلعب فيها 😂😂👊🏼,NOT_HS,0.0
ههههههههههههههههههههههههه ليش التحطيم هذا اول شي انه تقصه تبي ترتاح منه ثاني شييي اذا تبي تصير حلوه تبي تصير حلوه لنفسه انتم شدخلكم اففف والله 🔪,NOT_HS,0.0
كيف حاطين مخضرم بالله تفو عليه وبعد يعترفون هم ووجيهم 😷😷,NOT_HS,0.0
غصب بتحطينها سعوديه ههههه اقسم بالله ان السعوديه اصلها مو سعودي وان اجدادها كانو كانو عبيد عند قبيله غير سعوديه وبعدها راحوا تجنسو واخذو نفس لقب نفس القبيله الي راحت اشتغلو رقاصه عندهم 😉✋ اذا وبدل شاده حيلك بدفاع عنها كان علقتي ع حركاتها الماسخه مو تسوين نفسك فاهمه ومثقف بدين وانتي تدافعين عن وحده سوت الي ماسوه الاجانب فيكم [UNK],,1.0
 اصدقاالوناسهوينهم من جد والله كلهم نفسيات حتى بالسناب بس مراقبات 😷,NOT_HS,0.0
انا بايعالكليجاهمج ، سخيفات وليته كلهم حلووو ، علشان اعذركم 😷😷😷😷😷,,1.0
خود روقلي أعصابك معلييييمممم عند هالصبح وتابع وانبسط بس لا تنسى تسلملي على بوتين الكلب وذنبه القررريييددد 🐒,NOT_HS,0.0
ذبيت يعني الحين 😩😷,NOT_HS,0.0
الواقعبنظرةمتابعهل تعلم اخي ان الموفد الوهابي الذي وصل لبنان الان قادم للنباح ضد المسلمين حزب الله وداعش 😠 user خلال اسبوعين تم تركيز البيت الاسود على لبنان بزيارة ل معاون مستشار وزير الخارجية ساترفيلد استمرت 10اياموهل تعلم انه عندما كان سفيراكان يكون منحاز ضد حزب الله الارهابي 🚩 وهل تعلم انه كان على علاقة سريةمع دولة سورية 😲,,1.0
جمال عارف قبل دعس الاهلي للاتحاد برباعية وبعدها 😂😂😂😂😂😂😂😂 تذكرت البلوي يوم قال عليه حمار 🐴🐴🐴🐴 عودهمنصورالبلوي  زواجالامير ,HS3,1.0
فضحتونا يا شوية ممحونات تزوجو وفكونا يكفينا شركم عنكم 😷 بايعالكليجا,,1.0
 داليامبارك مدري ليه بعض البنات خاقين ع ذا لو انه سعودي كان يعع خال راسه كبير وبرطم بس عشانه امريكي 🤢 واو يجنن ههههههههههههههههههههه,HS1,1.0
مخك عبارة عن مجموعة بلوعات فيها 💩💩💩💩💩,NOT_HS,0.0
السجاير فلستك ياوحش 😂😂👊 ربنا يتوب عليك منها ان شاء الله,NOT_HS,0.0
لو كان الموضوع بيهمك كان عرفتا لقيت وللا لا  انتا بس قول الداير تقولو عديل م تلف وتدور 🔥🔥🔪💔,NOT_HS,0.0
الموضوع التافه شيلوه من الترند لعنه 😷,NOT_HS,0.0
بالله شنو هالبنات اللي فصخن الحياء يتغزلن ببايع ياكل الكليجة وهذا قال انا ازين واحلى منه محد قاله تغزل فيني 😏 عمى عيني بعينكن ماتستحن 👊,,1.0
يا بايعالكليجا عيب والله اللي قاعد يصير الله يفشلكم ، من بنات مخفات صار الرجال صار يستحي الرجال كرشكم الرجال يغطي وجهه وانتم الوحده تغطي وجهها مافيه وجه حياء ، الله ياخذ هالنوعيات تفشلون البنات 😷,,1.0
شعب بايعالكليجا انتم مجانين شعب ناشف مو بس شايف الا خير وعينه دايما فارغة 👎🏻 ، ههههههههههههههههههههههههه 😂😂,,1.0
عبدالفتاحعسيريوش تصاريح هياط البزران اللي طقني و ما طقيته سبني وسكت و سبيته اكبر ولا هاذي بييه الاهلي ما تتغير هه 🐸✋,,1.0
بدي غطس قضيبك بكباية من حليبي السخن و اشرقن شرق لاروي عطشي  تفه 🤮,NOT_HS,0.0
اليس لديك شخصيه وحده بس النك سودانيه وافتخر يمني وعلم دولتي الامارات سعودي وصوره مع سلمان يلعن ام التناقض اللي فيج وتكلم عن قطر سدي بوزج user وايد ابرك 😴👊,,1.0
اسمع ي باش انتبه مني مو عشاني بنت تحسبني ضعيفه اغسل شراعك 👊🏻,NOT_HS,0.0
user الله يفضحكم من بنات عز عند الله ماربيتم عليهن 😒🔪 بايعالكليجا,,1.0
مافهمت 😂👊🏻,NOT_HS,0.0
هذا مبين انه مو كويتي شكله اوربي اجنبي الكويتي يحشم لبسه الوطني ما يتهبل مثل هذا الخبل ملبسينه هدومنا ومخلينه يتهبل الشره علي اللي عنده مفروض ينقدونه علي تصرفه 😡,HS1,1.0
صادقه 🤢,NOT_HS,0.0
هذي سماجه مو مزح 🌚👊,NOT_HS,0.0
عندي مرض اسمه  مالي حيل  اللهم اشفني منه 🔪🌚,NOT_HS,0.0
حتى انتي 🤦🏼‍♂️👎🏻,NOT_HS,0.0
جايبنلي دكتور جراحه انتو هتعملو في ضرسي ايه بالظبط 🐸,NOT_HS,0.0
طهري نفسك ولاتنجسيها بالحوار العقيم مع الطحالب ف 🐸🐸 يتغذون على قذاره تلك المستنقعات وش تتوقعي يخرج منهم الطحالب غير القرف والدمار 😂,,1.0
ياشين التفلسف الزايد اللي ماله سنع 🤢🤦🏻‍♀️,NOT_HS,0.0
ماتجي ي بااااااااااااااااااااااااااااااااااااااع 🐑,NOT_HS,0.0
قمة الإحراج 🐸💔 لمآ حد يعطيك شي وإنت تستحي وتقوله لا شكراا 🙂 ويقل لك لا مب لك بس امسكه شوي 😳 لعنبو ابليسك يا كلب كسرت خاطري 💦😂😂😂😂😂😂,NOT_HS,0.0
السعوديه و البحرين الامارات لها دور في اعمار اليمن وهي الان مع اي ما هو كان بس قطر ما لها غير دور الفتنه والخراب في تدمير اليمن فط وطر الجيش القطري طرد [UNK] الكلب الشارد فبقيت قناه الكذب الجزيره تنبح من قطر على القوات الامارتيه والسعوديه,,1.0
هههههههه 👊,NOT_HS,0.0
قدامي من متى هالعلم 🙄 وينك البارحه وين انت هايت وش مصخم عقبي 🔪,NOT_HS,0.0
تجنن وهي نايمه 😵😣 خير هاذي بكل حالاتها حلوه,NOT_HS,0.0
إلا الشفاحة أعيت من يداويها 🤢🙃 بائعالكليجا,NOT_HS,0.0
😷 زباله,NOT_HS,0.0
فاهمين غلطط تجي كم بنت وتتصرف ب شكل قلة ادب وسخافه وانتي مالك دخل 😕 ويجيك واحد واحد قذر مطسس يشمل جميع البنات انهم متخلفات 😏 شوهتن من صورتنا يا السلق 😤 ولا تبون اسقاط ولايه بس وحريه جعلكم للحمممى عاد 👊🏻👊🏻👊🏻 خلاص بايعالكليجا,,1.0
 قروباتالشامخالمتصدر الدنيا غبره ✋ ودوم ماحبت الزين ✔ تفرش حضنها فراش ✋ لليحچي وجهين ✔ الخزرجي 🙉🙉,NOT_HS,0.0
الله يعل بطنك 🤢,NOT_HS,0.0
صباح الخير بعد ركض ٤ كيلو فالضباب الي يقطع النسم 😣,NOT_HS,0.0
يع ابو ٩٩٩ البوستيد جا سبكتيت بالقيم حقي 😷😷💔,NOT_HS,0.0
هو نفسه اللي شخلك العام الماضي في الخبر يا 🐸,NOT_HS,0.0
تحديداً هذا المدرب لولا الله هم النصر ماحد درا عنه ولان ينجح أبد لو رجع لنصر لعدم وجود اللعبين المميزين الي كانو ينجحونه في موسم استثناي من تكاتف الجمهور وحماس اللعبين شويه من الهياط له 😜👎🏻,NOT_HS,0.0
بعض الناس مثل توقيعي ✍🏻❤️🐸 كل  يوم شكل 😂 ههههههههههههههههههههه  دربالصداقهللدعم  قروبالتايبللدعم  قروبجنونللدعم1  قروب ,NOT_HS,0.0
المحنه محنه 🖕🏿 بايعالكليجا,NOT_HS,0.0
مش هبطل بؤس وكآبه 🐸 أنا حر يا اخى ,NOT_HS,0.0
😤 واللي تقصر عباته شبرين وتطلع بعد طويلة,NOT_HS,0.0
هيية وهيية كبار العلماء المنافقين الحمدلله انو اهلي ماسمعو كلامكم وحرقو باقي الصور زي باقي الناس حسبي الله ناس كثير زيك حرقو صور زمان وذكريات حلوه لناس عشان تسمع كلامكم واخر اخر شي تتصورو سلفي 😤💔,,1.0
 صلاهالجنازهالقادمهانتالناس تقول صباح الخير 🙄 ذكرتني بموقف اللي يشرحون التكفين يوم العيد 😧😤😖,NOT_HS,0.0
سوال بس يقهههر 😡 الاعضاء بالشورى من اختارهم ولا كيف الطريقه للتعيين فيه 🧐 ماادري يعني وين الدوله عن هالشي الفاجع سلامات يعني وش ذا صدق شي ينرفز,NOT_HS,0.0
السعاودة يلد 🤮,NOT_HS,0.0
احح قحبة سكس السعوديه خلود معا الاثيوبي واخوها يصور معها عاش الديوووووث 🖕🏻,,1.0
